UF,NM_MUNICIPIO,LOCAL_COD,POP2000_TOT,POP2010_TOT,POP2022_TOT,VAR_00-10,VAR_10-22
SP,JANDIRA,3525003,91807.0,108436.0,127476,18.11299791954862,17.558744328451805
SP,JARDINOPOLIS,3525102,30729.0,37725.0,45328,22.766767548569756,20.15374420145792
SP,JARINU,3525201,17041.0,23827.0,40302,39.82160671322105,69.14424812187853
SP,JAU,3525300,112104.0,131068.0,132351,16.916434739170768,0.9788811914426099
SP,JERIQUARA,3525409,3280.0,3168.0,3785,-3.414634146341464,19.476010101010104
SP,JOANOPOLIS,3525508,10409.0,11771.0,12820,13.084830435200306,8.911732223260556
SP,JOAO RAMALHO,3525607,3842.0,4138.0,4381,7.704320666319625,5.872402126631223
SP,JOSE BONIFACIO,3525706,28714.0,32774.0,36502,14.139444173573867,11.374870324037346
SP,JULIO MESQUITA,3525805,4166.0,4430.0,4254,6.337013922227556,-3.9729119638826185
SP,JUMIRIM,3525854,2196.0,2801.0,3052,27.550091074681237,8.961085326669046
SP,JUNDIAI,3525904,323397.0,370251.0,459789,14.48807502852531,24.183054198368133
SP,JUNQUEIROPOLIS,3526001,17005.0,18726.0,20395,10.120552778594531,8.912741642635908
SP,JUQUIA,3526100,20516.0,19269.0,19390,-6.078182881653343,0.6279516321552753
SP,JUQUITIBA,3526209,26459.0,28732.0,26372,8.5906496844174,-8.213838229152165
SP,LAGOINHA,3526308,4957.0,4840.0,5071,-2.360298567682066,4.772727272727273
SP,LARANJAL PAULISTA,3526407,22145.0,25246.0,28981,14.003160984420862,14.794422878871902
SP,LAVINIA,3526506,5131.0,8782.0,9596,71.15572013252778,9.268959234798452
SP,LAVRINHAS,3526605,6008.0,6586.0,7258,9.620505992010653,10.203461888855148
SP,LEME,3526704,80757.0,91804.0,97516,13.67930953353889,6.2219511132412535
SP,LENCOIS PAULISTA,3526803,55042.0,61454.0,65696,11.649285999781984,6.902723988674456
SP,LIMEIRA,3526902,249046.0,276010.0,305169,10.826915509584575,10.564472301728198
SP,LINDOIA,3527009,5331.0,6708.0,6994,25.83005064715813,4.263565891472868
SP,LINS,3527108,65952.0,71493.0,74068,8.401564774381368,3.6017512203992
SP,LORENA,3527207,77990.0,82553.0,84988,5.850750096166175,2.949620243964483
SP,LOURDES,3527256,2007.0,2123.0,1926,5.779770802192327,-9.279321714554875
SP,LOUVEIRA,3527306,23903.0,37153.0,53526,55.432372505543235,44.06911958657444
SP,LUCELIA,3527405,18316.0,19885.0,20046,8.566280847346583,0.8096555192356047
SP,LUCIANOPOLIS,3527504,2154.0,2255.0,2361,4.688950789229341,4.700665188470066
SP,LUIS ANTONIO,3527603,7160.0,11286.0,13680,57.625698324022345,21.21212121212121
SP,LUIZIANIA,3527702,4274.0,5030.0,4711,17.688348151614413,-6.3419483101391645
SP,LUPERCIO,3527801,4230.0,4353.0,3935,2.9078014184397163,-9.602572938203538
SP,LUTECIA,3527900,2897.0,2703.0,2555,-6.6965826717293755,-5.475397706252312
SP,MACATUBA,3528007,15752.0,16246.0,16489,3.1361097003555107,1.4957528006894003
SP,MACAUBAL,3528106,7385.0,7663.0,7460,3.7643872714962763,-2.6490930444995433
SP,MACEDONIA,3528205,3761.0,3664.0,3961,-2.579101302844988,8.10589519650655
SP,MAGDA,3528304,3421.0,3200.0,3159,-6.460099386144402,-1.28125
SP,MAIRINQUE,3528403,39975.0,43225.0,48097,8.130081300813007,11.271255060728745
SP,MAIRIPORA,3528502,60111.0,80920.0,113573,34.617624062151684,40.352199703410776
SP,MANDURI,3528601,8271.0,8999.0,9852,8.801837746342644,9.478830981220135
SP,MARABA PAULISTA,3528700,3699.0,4812.0,4531,30.08921330089213,-5.839567747298421
SP,MARACAI,3528809,13004.0,13344.0,12700,2.614580129191018,-4.8261390887290165
SP,MARAPOAMA,3528858,2238.0,2633.0,3295,17.649687220732797,25.142423091530574
SP,MARIAPOLIS,3528908,3854.0,3916.0,3450,1.6087182148417227,-11.899897854954036
SP,MARILIA,3529005,197342.0,216684.0,238605,9.801258728501788,10.116575289361467
SP,MARINOPOLIS,3529104,2195.0,2113.0,1889,-3.735763097949886,-10.601041173686701
SP,MARTINOPOLIS,3529203,22346.0,24260.0,24896,8.565291327306902,2.6215993404781535
SP,MATAO,3529302,71753.0,76799.0,77149,7.032458573160705,0.45573510071745726
SP,MAUA,3529401,363392.0,417281.0,383280,14.829440383938005,-8.14822625520932
SP,MENDONCA,3529500,3759.0,4640.0,6170,23.43708433093908,32.974137931034484
SP,MERIDIANO,3529609,4025.0,3851.0,4545,-4.3229813664596275,18.021293170605038
SP,MESOPOLIS,3529658,1930.0,1886.0,1930,-2.2797927461139897,2.332979851537646
SP,MIGUELOPOLIS,3529708,19019.0,20442.0,19119,7.481991692518008,-6.471969474611095
SP,MINEIROS DO TIETE,3529807,11410.0,12042.0,11233,5.53900087642419,-6.718153130709184
SP,MIRACATU,3529906,22383.0,20595.0,20234,-7.988205334405575,-1.7528526341344985
SP,MIRA ESTRELA,3530003,2596.0,2827.0,3075,8.898305084745763,8.772550406791652
SP,MIRANDOPOLIS,3530102,25936.0,27475.0,27936,5.933837137569402,1.6778889899909006
SP,MIRANTE DO PARANAPANEMA,3530201,16213.0,17064.0,15482,5.248874360081416,-9.270979840600093
SP,MIRASSOL,3530300,48327.0,53809.0,63555,11.3435553624268,18.112211711795425
SP,MIRASSOLANDIA,3530409,3741.0,4295.0,4605,14.808874632451216,7.217694994179278
SP,MOCOCA,3530508,65574.0,66303.0,65469,1.1117211089761185,-1.257861635220126
SP,MOGI DAS CRUZES,3530607,330241.0,387241.0,471602,17.26012215321538,21.7851415526765
SP,MOGI GUACU,3530706,124228.0,137286.0,154487,10.511317899346363,12.529318357297903
SP,MOGI MIRIM,3530805,81467.0,86244.0,90997,5.863723961849583,5.511108019108576
SP,MOMBUCA,3530904,3107.0,3266.0,3724,5.11747666559382,14.023270055113288
SP,MONCOES,3531001,2055.0,2134.0,1948,3.8442822384428226,-8.716026241799439
SP,MONGAGUA,3531100,35098.0,46310.0,61062,31.944840161832584,31.854890952278126
SP,MONTE ALEGRE DO SUL,3531209,6321.0,7148.0,8057,13.083372884037336,12.716843872411863
SP,MONTE ALTO,3531308,43613.0,46647.0,47478,6.95664136839933,1.7814650459836645
SP,MONTE APRAZIVEL,3531407,18413.0,21748.0,21470,18.112203334600554,-1.278278462387346
SP,MONTE AZUL PAULISTA,3531506,19553.0,18931.0,18152,-3.1810975297908253,-4.114943743066927
SP,MONTE CASTELO,3531605,4089.0,4063.0,4219,-0.6358522866226461,3.8395274427762733
SP,MONTEIRO LOBATO,3531704,3615.0,4123.0,4127,14.052558782849239,0.09701673538685424
SP,MONTE MOR,3531803,37340.0,48971.0,68781,31.148901981788967,40.452512711604825
SP,MORRO AGUDO,3531902,25428.0,29127.0,26806,14.546956111373287,-7.96855151577574
SP,MORUNGABA,3532009,9911.0,11775.0,14590,18.807385733023914,23.906581740976645
SP,MOTUCA,3532058,3871.0,4290.0,4034,10.82407646602945,-5.967365967365968
SP,MURUTINGA DO SUL,3532108,3971.0,4186.0,3675,5.41425333669101,-12.207357859531772
SP,NANTES,3532157,2269.0,2707.0,2627,19.303657999118553,-2.9553010712966383
SP,NARANDIBA,3532207,3743.0,4289.0,5703,14.587229495057441,32.96805782233621
SP,NATIVIDADE DA SERRA,3532306,6952.0,6681.0,6963,-3.8981588032220946,4.220925011225864
SP,NAZARE PAULISTA,3532405,14410.0,16413.0,21214,13.9000693962526,29.251203314445867
SP,NEVES PAULISTA,3532504,8907.0,8777.0,9719,-1.4595262153362523,10.732596559188789
SP,NHANDEARA,3532603,10194.0,10725.0,9670,5.208946439081813,-9.836829836829837
SP,NIPOA,3532702,3267.0,4274.0,4756,30.82338536883991,11.27749181094993
SP,NOVA ALIANCA,3532801,4768.0,5891.0,6712,23.552852348993287,13.936513325411646
SP,NOVA CAMPINA,3532827,7295.0,8515.0,8445,16.72378341329678,-0.8220786846741044
SP,NOVA CANAA PAULISTA,3532843,2483.0,2114.0,2031,-14.861055175191302,-3.926206244087039
SP,NOVA CASTILHO,3532868,991.0,1127.0,1059,13.723511604439958,-6.033717834960071
SP,NOVA EUROPA,3532900,7307.0,9301.0,9638,27.28890105378404,3.6232663154499516
SP,NOVA GRANADA,3533007,17020.0,19178.0,19358,12.679200940070507,0.9385754510376474
SP,NOVA GUATAPORANGA,3533106,2087.0,2178.0,2151,4.360325826545281,-1.2396694214876034
SP,NOVA INDEPENDENCIA,3533205,2063.0,3072.0,4619,48.90935530780417,50.358072916666664
SP,NOVAIS,3533254,3225.0,4595.0,4410,42.480620155038764,-4.026115342763874
SP,NOVA LUZITANIA,3533304,2749.0,3441.0,2837,25.172790105492904,-17.55303690787562
SP,NOVA ODESSA,3533403,42071.0,51278.0,61935,21.884433457726225,20.782791840555404
SP,NOVO HORIZONTE,3533502,32432.0,36612.0,38539,12.888505180069068,5.263301649732329
SP,NUPORANGA,3533601,6309.0,6817.0,7370,8.05198922174671,8.112072759278274
SP,OCAUCU,3533700,4164.0,4163.0,4329,-0.024015369836695485,3.9875090079269757
SP,OLEO,3533809,2994.0,2673.0,2508,-10.721442885771543,-6.172839506172839
SP,OLIMPIA,3533908,46013.0,49792.0,56037,8.21289635537783,12.542175449871465
SP,ONDA VERDE,3534005,3413.0,3884.0,4770,13.800175798417813,22.81153450051493
SP,ORIENTE,3534104,5884.0,6097.0,6073,3.6199864038069336,-0.3936362145317369
SP,ORINDIUVA,3534203,4161.0,5678.0,6022,36.45758231194424,6.058471292708701
SP,ORLANDIA,3534302,36004.0,39781.0,37916,10.490501055438285,-4.68816771825746
SP,OSASCO,3534401,652593.0,666469.0,777048,2.1262869813191374,16.591769459644784
SP,OSCAR BRESSANE,3534500,2552.0,2539.0,2475,-0.5094043887147335,-2.520677432059866
SP,OSVALDO CRUZ,3534609,29648.0,30917.0,31222,4.2802212628170535,0.9865122748002717
SP,OURINHOS,3534708,93868.0,103026.0,108678,9.756253462308774,5.485993826801002
SP,OUROESTE,3534757,6290.0,8406.0,10288,33.64069952305246,22.38876992624316
SP,OURO VERDE,3534807,7148.0,7794.0,7766,9.037493005036373,-0.359250705671029
SP,PACAEMBU,3534906,12518.0,12934.0,12682,3.3232145710177345,-1.948353177671254
SP,PALESTINA,3535002,9100.0,11052.0,11259,21.45054945054945,1.8729641693811077
SP,PALMARES PAULISTA,3535101,8437.0,10938.0,9475,29.64323811781439,-13.375388553666118
SP,PALMEIRA D'OESTE,3535200,10322.0,9584.0,8904,-7.149777174966092,-7.0951585976627705
SP,PALMITAL,3535309,20701.0,21257.0,19559,2.6858605864450995,-7.987956908312556
SP,PANORAMA,3535408,13649.0,14603.0,14942,6.989523041981098,2.32144079983565
SP,PARAGUACU PAULISTA,3535507,39618.0,42281.0,41062,6.721692160129235,-2.8830916960336794
SP,PARAIBUNA,3535606,17009.0,17384.0,18107,2.2047151508025165,4.158996778647031
SP,PARAISO,3535705,5429.0,5907.0,6099,8.804568060416283,3.2503809040121885
SP,PARANAPANEMA,3535804,15510.0,17810.0,19412,14.829142488716956,8.994946659180236
SP,PARANAPUA,3535903,3632.0,3815.0,4044,5.038546255506608,6.00262123197903
SP,PARAPUA,3536000,11104.0,10844.0,10577,-2.34149855907781,-2.4621910734046475
SP,PARDINHO,3536109,4732.0,5582.0,7107,17.962806424344883,27.31995700465783
SP,PARIQUERA ACU,3536208,17649.0,18453.0,19260,4.555498895121537,4.373272638595351
SP,PARISI,3536257,1948.0,2032.0,2895,4.312114989733059,42.47047244094488
SP,PATROCINIO PAULISTA,3536307,11416.0,13002.0,14527,13.892782060266292,11.728964774650054
SP,PAULICEIA,3536406,5302.0,6342.0,7944,19.61523953225198,25.260170293282876
SP,PAULINIA,3536505,51326.0,82150.0,115870,60.05533257997896,41.0468654899574
SP,PAULISTANIA,3536570,1779.0,1778.0,2098,-0.056211354693648116,17.99775028121485
SP,PAULO DE FARIA,3536604,8472.0,8589.0,7416,1.3810198300283285,-13.657003143555709
SP,PEDERNEIRAS,3536703,36614.0,41530.0,43897,13.426558147156825,5.699494341439923
SP,PEDRA BELA,3536802,5609.0,5780.0,6558,3.0486717775004455,13.460207612456749
SP,PEDRANOPOLIS,3536901,2734.0,2561.0,2774,-6.327724945135333,8.317063647012885
SP,PEDREGULHO,3537008,14994.0,15699.0,15580,4.70188075230092,-0.758010064335308
SP,PEDREIRA,3537107,35219.0,41549.0,43084,17.97325307362503,3.6944330790151385
SP,PEDRINHAS PAULISTA,3537156,2861.0,2936.0,2790,2.621461027612723,-4.9727520435967305
SP,PEDRO DE TOLEDO,3537206,9187.0,10213.0,11387,11.167954718624143,11.495153236071673
SP,PENAPOLIS,3537305,54635.0,58529.0,62093,7.127299350233367,6.0892890703753695
SP,PEREIRA BARRETO,3537404,25028.0,24959.0,23871,-0.27569122582707367,-4.359149004367162
SP,PEREIRAS,3537503,6226.0,7468.0,9520,19.948602634115,27.477236207820035
SP,PERUIBE,3537602,51451.0,59793.0,69321,16.213484674739075,15.934975666047865
SP,PIACATU,3537701,4625.0,5287.0,5511,14.313513513513513,4.236807263098165
SP,PIEDADE,3537800,50131.0,52214.0,51542,4.155113602361812,-1.2870111464358218
SP,PILAR DO SUL,3537909,23948.0,26411.0,29785,10.28478369801236,12.774980121918897
SP,PINDAMONHANGABA,3538006,126026.0,147034.0,164932,16.669576119213495,12.172694750873948
SP,PINDORAMA,3538105,13109.0,15043.0,14590,14.753222976580973,-3.0113674134148773
SP,PINHALZINHO,3538204,10986.0,13104.0,14971,19.279082468596396,14.247557997557998
SP,PIQUEROBI,3538303,3478.0,3541.0,3267,1.8113858539390455,-7.737927139226207
SP,PIQUETE,3538501,15200.0,14107.0,12597,-7.19078947368421,-10.703905862337846
SP,PIRACAIA,3538600,23347.0,25139.0,29876,7.675504347453635,18.84323163212538
SP,PIRACICABA,3538709,329158.0,364872.0,434432,10.85010845855182,19.06421978118354
SP,PIRAJU,3538808,27897.0,28489.0,29027,2.1220919812166184,1.8884481729790445
SP,PIRAJUI,3538907,20095.0,22724.0,22451,13.082856431948246,-1.2013729977116705
SP,PIRANGI,3539004,10038.0,10623.0,10885,5.827854154213987,2.466346606420032
SP,PIRAPORA DO BOM JESUS,3539103,12395.0,15727.0,20578,26.88180718031464,30.845043555668596
SP,PIRAPOZINHO,3539202,22104.0,24718.0,25376,11.82591386174448,2.6620276721417593
SP,PIRASSUNUNGA,3539301,64864.0,70138.0,73436,8.130858411445487,4.702158601613961
SP,PIRATININGA,3539400,10584.0,12072.0,15120,14.058956916099774,25.24850894632207
SP,PITANGUEIRAS,3539509,31156.0,35314.0,33731,13.345743997945823,-4.482641445319137
SP,PLANALTO,3539608,3670.0,4472.0,4392,21.852861035422343,-1.7889087656529516
SP,PLATINA,3539707,2867.0,3192.0,2990,11.335891175444717,-6.328320802005012
SP,POA,3539806,95801.0,106033.0,109450,10.68047306395549,3.222581649109239
SP,POLONI,3539905,4774.0,5395.0,5592,13.00795978215333,3.651529193697869
SP,POMPEIA,3540002,18171.0,19963.0,20171,9.861867811347752,1.0419275659970946
SP,PONGAI,3540101,3693.0,3479.0,3395,-5.794746818304901,-2.414486921529175
SP,PONTAL,3540200,29681.0,40245.0,37526,35.59179272935548,-6.756118772518326
SP,PONTALINDA,3540259,3539.0,4074.0,4129,15.117264764057644,1.3500245459008346
SP,PONTES GESTAL,3540309,2539.0,2523.0,2332,-0.6301693580149665,-7.570352754657154
SP,POPULINA,3540408,4450.0,4223.0,4154,-5.1011235955056184,-1.633909542978925
SP,PORANGABA,3540507,6652.0,8333.0,9634,25.270595309681298,15.6126245049802
SP,PORTO FELIZ,3540606,45514.0,48914.0,59306,7.470228940545766,21.24545120006542
SP,PORTO FERREIRA,3540705,47437.0,51407.0,52551,8.368994666610451,2.225377866827475
SP,POTIM,3540754,13605.0,19413.0,20342,42.69018743109151,4.785453046927317
SP,POTIRENDABA,3540804,13656.0,15453.0,20227,13.159050966608085,30.893677603054424
SP,PRACINHA,3540853,1431.0,2863.0,2581,100.06988120195668,-9.849807893817673
SP,PRADOPOLIS,3540903,12912.0,17404.0,17035,34.78934324659232,-2.12020225235578
SP,PRAIA GRANDE,3541000,193582.0,260769.0,344834,34.707255839902466,32.23734416284144
SP,PRATANIA,3541059,3950.0,4599.0,5127,16.430379746835445,11.480756686236138
SP,PRESIDENTE ALVES,3541109,4317.0,4123.0,3819,-4.4938614778781565,-7.373271889400922
SP,PRESIDENTE BERNARDES,3541208,14662.0,13544.0,14371,-7.625153457918428,6.1060248080330775
SP,PRESIDENTE EPITACIO,3541307,39298.0,41324.0,38992,5.155478650312993,-5.643209757041913
SP,PRESIDENTE PRUDENTE,3541406,189186.0,207625.0,226692,9.746492869451227,9.183383503913305
SP,PRESIDENTE VENCESLAU,3541505,37347.0,37915.0,35039,1.5208718237073928,-7.585388368719505
SP,PROMISSAO,3541604,31105.0,35688.0,35142,14.73396560038579,-1.5299260255548084
SP,QUADRA,3541653,2651.0,3236.0,3341,22.06714447378348,3.244746600741656
SP,QUATA,3541703,11655.0,12828.0,12849,10.064350064350064,0.16370439663236672
SP,QUEIROZ,3541802,2171.0,2808.0,3274,29.34131736526946,16.595441595441596
SP,QUELUZ,3541901,9112.0,11325.0,9387,24.28665496049166,-17.112582781456954
SP,QUINTANA,3542008,5443.0,6008.0,7043,10.380304978871946,17.227030625832224
SP,RAFARD,3542107,8360.0,8624.0,9333,3.1578947368421053,8.221243042671613
SP,RANCHARIA,3542206,28772.0,28773.0,28569,0.0034756012790212705,-0.7089980189761235
SP,REDENCAO DA SERRA,3542305,4047.0,3879.0,3726,-4.151223128243143,-3.944315545243619
SP,REGENTE FEIJO,3542404,16998.0,18496.0,20151,8.812801506059536,8.94788062283737
SP,REGINOPOLIS,3542503,4742.0,7325.0,7632,54.47068747363981,4.191126279863481
SP,REGISTRO,3542602,53752.0,54279.0,63034,0.9804286352135735,16.12962655907441
SP,RESTINGA,3542701,5584.0,6587.0,6440,17.962034383954155,-2.2316684378320937
SP,RIBEIRA,3542800,3507.0,3358.0,3085,-4.248645566010835,-8.129839189994044
SP,RIBEIRAO BONITO,3542909,11246.0,12129.0,11004,7.851680597545794,-9.275290625772941
SP,RIBEIRAO BRANCO,3543006,21231.0,18272.0,18494,-13.937167349630258,1.2149737302977233
SP,RIBEIRAO CORRENTE,3543105,3881.0,4273.0,4638,10.10048956454522,8.54200795693892
SP,RIBEIRAO DO SUL,3543204,4497.0,4464.0,4667,-0.733822548365577,4.547491039426523
SP,RIBEIRAO DOS INDIOS,3543238,2222.0,2187.0,1999,-1.5751575157515751,-8.596250571559214
SP,RIBEIRAO GRANDE,3543253,7390.0,7419.0,7348,0.3924221921515561,-0.9570022914139371
SP,RIBEIRAO PIRES,3543303,104508.0,113043.0,116174,8.166838902284992,2.7697424873720617
SP,RIBEIRAO PRETO,3543402,504923.0,605114.0,702739,19.84282752023576,16.13332363819049
SP,RIVERSUL,3543501,7192.0,6165.0,5604,-14.279755283648498,-9.099756690997566
SP,RIFAINA,3543600,3325.0,3436.0,3958,3.338345864661654,15.192083818393481
SP,RINCAO,3543709,10330.0,10414.0,8731,0.8131655372700872,-16.160937199923183
SP,RINOPOLIS,3543808,10255.0,9935.0,9251,-3.1204290589956116,-6.88475088072471
SP,RIO CLARO,3543907,168218.0,186299.0,206950,10.748552473575955,11.08486894722999
SP,RIO DAS PEDRAS,3544004,23494.0,29508.0,31503,25.598025027666637,6.7608784058560385
SP,RIO GRANDE DA SERRA,3544103,37091.0,44084.0,45183,18.853630260710144,2.4929679702386354
SP,RIOLANDIA,3544202,8560.0,10574.0,10358,23.52803738317757,-2.042746358993758
SP,ROSANA,3544251,24229.0,19691.0,17237,-18.729621527921086,-12.462546340967954
SP,ROSEIRA,3544301,8577.0,9606.0,10787,11.997201818817768,12.29439933374974
SP,RUBIACEA,3544400,2337.0,2729.0,2680,16.77364142062473,-1.7955294979846097
SP,RUBINEIA,3544509,2615.0,2862.0,3837,9.445506692160611,34.067085953878404
SP,SABINO,3544608,4951.0,5226.0,5112,5.554433447788325,-2.1814006888633752
SP,SAGRES,3544707,2439.0,2395.0,2467,-1.8040180401804016,3.0062630480167014
SP,SALES,3544806,4563.0,5450.0,6468,19.438965592811748,18.678899082568805
SP,SALES OLIVEIRA,3544905,9325.0,10568.0,11420,13.32975871313673,8.06207418622256
SP,SALESOPOLIS,3545001,14357.0,15639.0,15289,8.929442084000835,-2.2379947566979985
SP,SALMOURAO,3545100,4401.0,4818.0,4758,9.475119291070211,-1.2453300124533
SP,SALTINHO,3545159,5799.0,7059.0,8353,21.727884117951373,18.331208386457003
SP,SALTO,3545209,93159.0,105569.0,141988,13.321310877102588,34.49781659388647
SP,SALTO DE PIRAPORA,3545308,35072.0,40141.0,44921,14.453125,11.908024214643383
SP,SALTO GRANDE,3545407,8444.0,8787.0,9051,4.062055897678825,3.00443837487197
SP,SANDOVALINA,3545506,3089.0,3699.0,3657,19.747491097442538,-1.1354420113544201
SP,SANTA ADELIA,3545605,13449.0,14333.0,14018,6.572979403673136,-2.1977255285006625
SP,SANTA ALBERTINA,3545704,5586.0,5723.0,6388,2.452559971356964,11.619779835750482
SP,SANTA BARBARA D'OESTE,3545803,170078.0,180148.0,183447,5.9208128035372,1.8312720651908432
SP,SANTA BRANCA,3546009,13010.0,13770.0,13441,5.841660261337433,-2.3892519970951343
SP,SANTA CLARA D'OESTE,3546108,2123.0,2084.0,2596,-1.8370230805463967,24.56813819577735
SP,SANTA CRUZ DA CONCEICAO,3546207,3531.0,3998.0,4179,13.225715094873975,4.527263631815908
SP,SANTA CRUZ DA ESPERANCA,3546256,1796.0,1953.0,2129,8.741648106904233,9.011776753712237
SP,SANTA CRUZ DAS PALMEIRAS,3546306,25556.0,29974.0,28861,17.287525434340274,-3.713218122372723
SP,SANTA CRUZ DO RIO PARDO,3546405,40919.0,43929.0,46105,7.355995992081918,4.953447608641216
SP,SANTA ERNESTINA,3546504,5741.0,5568.0,6123,-3.0134122975091446,9.967672413793103
SP,SANTA FE DO SUL,3546603,26512.0,29235.0,34762,10.27082076041038,18.905421583718145
SP,SANTA GERTRUDES,3546702,15906.0,21644.0,23721,36.0744373192506,9.596192940306784
SP,SANTA ISABEL,3546801,43740.0,50464.0,56635,15.372656607224508,12.228519340519975
SP,SANTA LUCIA,3546900,7853.0,8246.0,7004,5.004456895453966,-15.061848168809119
SP,SANTA MARIA DA SERRA,3547007,4673.0,5418.0,5753,15.942649261716243,6.183093392395718
SP,SANTA MERCEDES,3547106,2803.0,2831.0,2952,0.9989297181591152,4.274108089014483
SP,SANTANA DA PONTE PENSA,3547205,1894.0,1641.0,1669,-13.357972544878564,1.7062766605728215
SP,SANTANA DE PARNAIBA,3547304,74828.0,108875.0,163348,45.500347463516334,50.03260619977038
SP,SANTA RITA D'OESTE,3547403,2695.0,2543.0,2736,-5.6400742115027835,7.589461266220998
SP,SANTA RITA DO PASSA QUATRO,3547502,26138.0,26420.0,24858,1.0788889739077205,-5.91218773656321
SP,SANTA ROSA DE VITERBO,3547601,21435.0,23871.0,23783,11.364590622813155,-0.36864815047547234
SP,SANTA SALETE,3547650,1379.0,1447.0,1644,4.931109499637419,13.614374568071874
SP,SANTO ANASTACIO,3547700,20749.0,20498.0,17875,-1.2096968528603789,-12.796370377597816
SP,SANTO ANDRE,3547809,649331.0,673914.0,776640,3.7858965612299427,15.243191267728523
SP,SANTO ANTONIO DA ALEGRIA,3547908,5764.0,6304.0,6775,9.368494101318529,7.471446700507614
SP,SANTO ANTONIO DE POSSE,3548005,18124.0,20635.0,23102,13.85455749282719,11.955415556094016
SP,SANTO ANTONIO DO ARACANGUA,3548054,6929.0,7627.0,8322,10.073603694616828,9.112363970106202
SP,SANTO ANTONIO DO JARDIM,3548104,6154.0,5943.0,6114,-3.4286642833929153,2.8773346794548207
SP,SANTO ANTONIO DO PINHAL,3548203,6328.0,6516.0,7071,2.970922882427307,8.517495395948435
SP,SANTO EXPEDITO,3548302,2526.0,2806.0,3004,11.084718923198732,7.056307911617961
SP,SANTOPOLIS DO AGUAPEI,3548401,3816.0,4281.0,3899,12.185534591194969,-8.923148797010045
SP,SANTOS,3548500,417983.0,419757.0,414029,0.42441917494252157,-1.3645990418265805
SP,SAO BENTO DO SAPUCAI,3548609,10355.0,10462.0,11427,1.0333172380492517,9.223857770980693
SP,SAO BERNARDO DO CAMPO,3548708,703177.0,765203.0,832347,8.820823206674849,8.774665023529703
SP,SAO CAETANO DO SUL,3548807,140159.0,149571.0,166847,6.715230559578764,11.550367384051722
SP,SAO CARLOS,3548906,192998.0,221936.0,256898,14.993937761013068,15.753190108860213
SP,SAO FRANCISCO,3549003,2863.0,2793.0,2602,-2.444987775061125,-6.838524883637666
SP,SAO JOAO DA BOA VISTA,3549102,77387.0,83661.0,92319,8.107304844482924,10.348908093376842
SP,SAO JOAO DAS DUAS PONTES,3549201,2660.0,2566.0,2569,-3.5338345864661656,0.11691348402182386
SP,SAO JOAO DE IRACEMA,3549250,1671.0,1780.0,1843,6.523040095751047,3.539325842696629
SP,SAO JOAO DO PAU D'ALHO,3549300,2180.0,2103.0,2226,-3.5321100917431196,5.848787446504993
SP,SAO JOAQUIM DA BARRA,3549409,41587.0,46524.0,48058,11.871498304758699,3.2972229386983063
SP,SAO JOSE DA BELA VISTA,3549508,8075.0,8407.0,7642,4.1114551083591335,-9.099559890567384
SP,SAO JOSE DO BARREIRO,3549607,4143.0,4097.0,4313,-1.1103065411537534,5.2721503539175005
SP,SAO JOSE DO RIO PARDO,3549706,50077.0,51910.0,51668,3.660363040916988,-0.46619148526295506
SP,SAO JOSE DO RIO PRETO,3549805,358523.0,408435.0,475643,13.92156151767111,16.455005080367748
SP,SAO JOSE DOS CAMPOS,3549904,539313.0,627544.0,725419,16.35988748648744,15.59651594151167
SP,SAO LOURENCO DA SERRA,3549953,12199.0,13985.0,15992,14.640544306910403,14.35109045405792
SP,SAO LUIZ DO PARAITINGA,3550001,10429.0,10404.0,10181,-0.2397161760475597,-2.1434063821607072
SP,SAO MANUEL,3550100,36545.0,38390.0,39467,5.048570255848953,2.8054180776243816
SP,SAO MIGUEL ARCANJO,3550209,30798.0,31452.0,32062,2.123514513929476,1.9394633091695281
SP,SAO PAULO,3550308,10434252.0,11244369.0,12200180,7.764016050216154,8.500352487542875
SP,SAO PEDRO,3550407,27897.0,31688.0,38991,13.589274832419257,23.04657914668013
SP,SAO PEDRO DO TURVO,3550506,6888.0,7208.0,7155,4.645760743321719,-0.7352941176470588
SP,SAO ROQUE,3550605,66637.0,78873.0,85848,18.362171166168945,8.843330417253052
SP,SAO SEBASTIAO,3550704,58038.0,73833.0,87939,27.214928150522073,19.10527812766649
SP,SAO SEBASTIAO DA GRAMA,3550803,12454.0,12100.0,10023,-2.8424602537337402,-17.165289256198346
SP,SAO SIMAO,3550902,13675.0,14350.0,13374,4.93601462522852,-6.8013937282229975
SP,SAO VICENTE,3551009,303551.0,332424.0,334632,9.511745966905066,0.6642119702548552
SP,SARAPUI,3551108,7805.0,9027.0,10334,15.656630365150544,14.478785864628337
SP,SARUTAIA,3551207,3739.0,3622.0,3713,-3.129178924846215,2.512424075096632
SP,SEBASTIANOPOLIS DO SUL,3551306,2546.0,3031.0,3184,19.049489395129616,5.0478389970306825
SP,SERRA AZUL,3551405,7446.0,11259.0,10429,51.20870265914586,-7.371880273558931
SP,SERRANA,3551504,32603.0,38891.0,44495,19.286568720669877,14.409503484096579
SP,SERRA NEGRA,3551603,23851.0,26362.0,29915,10.52786046706637,13.477733100675216
SP,SERTAOZINHO,3551702,94664.0,110094.0,127670,16.299754922673877,15.964539393609098
